loss_act,loss_q,reward
-0.19804376363754272,0.7063930630683899,0.0
-0.2306799590587616,0.06599579751491547,0.0
-0.29610174894332886,0.00407722033560276,0.38018537244330275
-0.2299870401620865,0.045644816011190414,0.0
0.03880758583545685,0.11997468024492264,-0.359219265824008
0.2364955097436905,0.0699058324098587,0.0
0.07463102787733078,0.006741821300238371,0.0
-0.22795231640338898,2.8490248951129615e-05,0.2454695689664208
-0.26531797647476196,0.20158681273460388,0.72044848189319
-0.2636343240737915,0.03405022993683815,0.47909093013772996
-0.1581910401582718,0.20739124715328217,0.5864413807266805
-0.026388846337795258,0.0004482099029701203,0.0
0.0799214169383049,0.010853511281311512,0.0
-0.09868525713682175,0.0030300209764391184,0.0
-0.37257346510887146,0.14025898277759552,0.0
-0.1868826150894165,0.2736746668815613,0.6935316111827795
0.05346934124827385,0.002854218240827322,0.0
0.006733874790370464,3.35390905092936e-05,0.0
-0.17797255516052246,0.027288252487778664,0.0
-0.2830960750579834,0.19133837521076202,0.7137940141567454
-0.08650568872690201,0.030682474374771118,-0.091825175358628
-0.3342849016189575,0.0016230534529313445,0.37865239419337016
-0.4744613766670227,0.005666801705956459,0.5610182673504505
-0.1648339033126831,0.025907959789037704,0.0
-0.09180538356304169,0.008070646785199642,0.0
-0.46941447257995605,0.010876299813389778,0.5914967424760523
-0.12354148179292679,0.016395477578043938,0.0
0.019727475941181183,0.0004664081207010895,0.0
-0.1384473741054535,4.0878647268982604e-05,0.14622694784807955
0.13791894912719727,0.02645459771156311,0.0
-0.28104352951049805,0.15950481593608856,0.660141421370559
-0.04932292550802231,0.0012576228473335505,0.0
-0.013890103437006474,0.0034950999543070793,0.06869488134540658
-0.020251896232366562,0.0038214107044041157,0.07036430343730726
-0.03680040314793587,0.0005529767950065434,0.0
-0.35255610942840576,0.015757976099848747,0.461238467816253
-0.2679615914821625,0.1273546814918518,-0.10269395606187781
-0.5583764314651489,0.07675673067569733,0.2902501005198228
-0.6531223058700562,0.00098653812892735,0.6135452727464477
-0.33039912581443787,0.08611632883548737,0.0
-0.0185784213244915,0.0016246320446953177,0.0
-0.04091373831033707,0.0026643911842256784,0.0
-0.3025669455528259,0.057710956782102585,0.07308844970307726
-0.05096641555428505,0.010270020924508572,0.12946752124583727
-0.24148179590702057,0.0022617613431066275,0.2785613769957964
-0.06281103193759918,0.0209696926176548,-0.0759220127473309
-0.4961199164390564,0.13444149494171143,0.14370921339318599
-0.4805600643157959,0.13082920014858246,0.7853267624579995
0.07810910046100616,0.007646346464753151,0.0
-0.5834071040153503,0.008684712462127209,0.6738898010803406
0.05369251221418381,0.003166432259604335,0.0
-0.3601464033126831,0.09362532943487167,0.07216194710994117
0.0479482002556324,0.0452021025121212,-0.2658716728286151
-0.08597785979509354,0.11204271763563156,0.40695374906074966
-0.12405171990394592,9.334975402452983e-06,0.09352960577653568
0.03190452232956886,0.0010817464208230376,0.0
-0.14414286613464355,0.030186984688043594,0.3121431645677023
-0.04916686564683914,0.0017071191687136889,0.0
0.04018021747469902,0.036905497312545776,0.13254885037133435
-0.013658029958605766,0.02027435600757599,0.14737040271747948
-0.2918166518211365,0.024041887372732162,0.12834311465377002
0.04267339035868645,0.0017313082935288548,0.0
-0.1839691698551178,0.03371097519993782,0.0
-0.4169050455093384,0.06087292730808258,0.6596663836074118
-0.10583755373954773,0.007321443408727646,0.0
-0.1565856784582138,0.0017353888833895326,0.17837850729696836
-0.0037858556024730206,6.200418283697218e-05,0.0
-0.02784593217074871,0.00022466626251116395,0.0
-0.17289277911186218,0.025173896923661232,0.0
-0.01250625029206276,0.00016825797501951456,0.0
-0.29415613412857056,0.014060689136385918,0.3738797992623357
0.004168504849076271,0.00013322614540811628,0.0
0.042419787496328354,0.0030564682092517614,0.0
-0.09768672287464142,0.026562195271253586,0.23029038094112708
-0.27202558517456055,0.03272106125950813,0.44775721819974124
-0.19112609326839447,0.025173349305987358,0.0
-0.33248916268348694,0.11234210431575775,0.0
-0.44551217555999756,0.19002585113048553,0.0
-0.3246767222881317,0.0999692976474762,0.0
-0.11376979947090149,0.014782994985580444,0.0
-0.23381739854812622,0.07695450633764267,0.49425563391798943
-0.006536203436553478,4.172332046437077e-05,0.0
-0.29931849241256714,0.07040374726057053,0.5648182003387145
-0.16608406603336334,0.022517846897244453,0.0
-0.5044121742248535,0.0987490862607956,0.19552322365313557
-0.08116170018911362,0.0006711264722980559,0.047362334711118725
-0.10704590380191803,0.008718322031199932,0.0
