episode,agent_id,mean_difference,std_difference,truthful_count,truthful_pct,num_samples
0,0,0.02242948710918429,0.30053344166515034,2,10.0,20
0,1,0.01727333068847659,0.29449511929590444,2,10.0,20
0,2,0.016430968046188384,0.3046923683601333,2,10.0,20
0,3,-0.016591922938823684,0.3047041744647764,2,10.0,20
0,4,0.0287553131580353,0.30383193210088455,1,5.0,20
0,0,0.02242948710918429,0.30053344166515034,2,10.0,20
0,1,0.03813317716121676,0.29348780781975714,2,10.0,20
0,2,0.016430968046188384,0.3046923683601333,2,10.0,20
0,3,-0.016591922938823684,0.3047041744647764,2,10.0,20
0,4,0.0287553131580353,0.30383193210088455,1,5.0,20
0,0,0.02242948710918429,0.30053344166515034,2,10.0,20
0,1,0.03813317716121676,0.29348780781975714,2,10.0,20
0,2,-0.007677279412746402,0.30707031098025156,2,10.0,20
0,3,-0.016591922938823684,0.3047041744647764,2,10.0,20
0,4,0.0287553131580353,0.30383193210088455,1,5.0,20
0,0,0.02242948710918429,0.30053344166515034,2,10.0,20
0,1,0.03813317716121676,0.29348780781975714,2,10.0,20
0,2,-0.007677279412746402,0.30707031098025156,2,10.0,20
0,3,-0.03963687419891355,0.30597283696477545,2,10.0,20
0,4,0.0287553131580353,0.30383193210088455,1,5.0,20
0,0,0.02242948710918429,0.30053344166515034,2,10.0,20
0,1,0.03813317716121676,0.29348780781975714,2,10.0,20
0,2,-0.007677279412746402,0.30707031098025156,2,10.0,20
0,3,-0.03963687419891355,0.30597283696477545,2,10.0,20
0,4,0.045839300751686095,0.3012596203188987,2,10.0,20
50,0,-0.17806504890322683,0.3545457181507585,2,10.0,20
50,1,0.1692895293235779,0.29726224179321714,2,10.0,20
50,2,0.11438415050506594,0.2915209849975815,2,10.0,20
50,3,-0.18144857138395307,0.31369388991523023,2,10.0,20
50,4,0.3479645222425461,0.2807495150960704,2,10.0,20
50,0,-0.17806504890322683,0.3545457181507585,2,10.0,20
50,1,0.16848667562007907,0.2970543596968461,2,10.0,20
50,2,0.11438415050506594,0.2915209849975815,2,10.0,20
50,3,-0.18144857138395307,0.31369388991523023,2,10.0,20
50,4,0.3479645222425461,0.2807495150960704,2,10.0,20
50,0,-0.17806504890322683,0.3545457181507585,2,10.0,20
50,1,0.16848667562007907,0.2970543596968461,2,10.0,20
50,2,0.1073984503746033,0.2925190770127412,2,10.0,20
50,3,-0.18144857138395307,0.31369388991523023,2,10.0,20
50,4,0.3479645222425461,0.2807495150960704,2,10.0,20
50,0,-0.17806504890322683,0.3545457181507585,2,10.0,20
50,1,0.16848667562007907,0.2970543596968461,2,10.0,20
50,2,0.1073984503746033,0.2925190770127412,2,10.0,20
50,3,-0.1705430597066879,0.3125165783420034,2,10.0,20
50,4,0.3479645222425461,0.2807495150960704,2,10.0,20
50,0,-0.17806504890322683,0.3545457181507585,2,10.0,20
50,1,0.16848667562007907,0.2970543596968461,2,10.0,20
50,2,0.1073984503746033,0.2925190770127412,2,10.0,20
50,3,-0.1705430597066879,0.3125165783420034,2,10.0,20
50,4,0.34391492903232573,0.2806280416170603,2,10.0,20
100,0,-0.015045842528343184,0.3043677872771285,2,10.0,20
100,1,0.3351625680923462,0.282986780334135,2,10.0,20
100,2,-0.02348697036504744,0.30617707918782994,2,10.0,20
100,3,0.04384695589542391,0.29012427295195836,2,10.0,20
100,4,0.17495382428169254,0.2455761571612636,2,10.0,20
100,0,-0.015045842528343184,0.3043677872771285,2,10.0,20
100,1,0.3339798152446747,0.28297408657976714,2,10.0,20
100,2,-0.02348697036504744,0.30617707918782994,2,10.0,20
100,3,0.04384695589542391,0.29012427295195836,2,10.0,20
100,4,0.17495382428169254,0.2455761571612636,2,10.0,20
100,0,-0.015045842528343184,0.3043677872771285,2,10.0,20
100,1,0.3339798152446747,0.28297408657976714,2,10.0,20
100,2,-0.023638236522674543,0.3059345662504523,2,10.0,20
100,3,0.04384695589542391,0.29012427295195836,2,10.0,20
100,4,0.17495382428169254,0.2455761571612636,2,10.0,20
100,0,-0.015045842528343184,0.3043677872771285,2,10.0,20
100,1,0.3339798152446747,0.28297408657976714,2,10.0,20
100,2,-0.023638236522674543,0.3059345662504523,2,10.0,20
100,3,0.0439112573862076,0.2897391602072517,2,10.0,20
100,4,0.17495382428169254,0.2455761571612636,2,10.0,20
100,0,-0.015045842528343184,0.3043677872771285,2,10.0,20
100,1,0.3339798152446747,0.28297408657976714,2,10.0,20
100,2,-0.023638236522674543,0.3059345662504523,2,10.0,20
100,3,0.0439112573862076,0.2897391602072517,2,10.0,20
100,4,0.1778406172990799,0.24372418933886977,2,10.0,20
150,0,0.015546551346778898,0.2947547226618385,2,10.0,20
150,1,0.41219169795513144,0.28069915552264,2,10.0,20
150,2,-0.091531066596508,0.2985605031349287,2,10.0,20
150,3,0.01106605231761935,0.2778876907718579,2,10.0,20
150,4,0.0628485977649689,0.21889900720746816,4,20.0,20
150,0,0.015546551346778898,0.2947547226618385,2,10.0,20
150,1,0.415851479768753,0.28112063158370865,2,10.0,20
150,2,-0.091531066596508,0.2985605031349287,2,10.0,20
150,3,0.01106605231761935,0.2778876907718579,2,10.0,20
150,4,0.0628485977649689,0.21889900720746816,4,20.0,20
150,0,0.015546551346778898,0.2947547226618385,2,10.0,20
150,1,0.415851479768753,0.28112063158370865,2,10.0,20
150,2,-0.09153235107660292,0.29820487586409106,2,10.0,20
150,3,0.01106605231761935,0.2778876907718579,2,10.0,20
150,4,0.0628485977649689,0.21889900720746816,4,20.0,20
150,0,0.015546551346778898,0.2947547226618385,2,10.0,20
