loss_act,loss_q,reward
-0.25859177112579346,0.024371594190597534,0.08157680126041289
-0.29746517539024353,0.025370879098773003,0.45207158945318826
-0.0940774604678154,0.0036301163490861654,0.0
-0.5075972080230713,0.07739366590976715,0.7740074693361021
-0.16956399381160736,0.02667706087231636,0.0
-0.14398550987243652,0.01572471298277378,0.0
-0.6117286682128906,0.23671869933605194,0.12886112083192802
-0.4100852906703949,0.020083248615264893,0.24171104422405687
-0.23646706342697144,0.039380013942718506,0.04398124379445745
-0.008318017236888409,4.581578672002706e-09,0.0
-0.13309049606323242,0.00968622975051403,0.004671565987882431
-0.012729591690003872,0.0005705788498744369,0.0
-0.1397339552640915,0.018292700871825218,0.0
-0.40614721179008484,0.08021798729896545,0.6275331510170329
-0.36858513951301575,0.20629391074180603,0.8057019714521763
-0.20682460069656372,0.08016954362392426,0.46367008738839965
0.059457503259181976,0.04695524275302887,0.15427446856879923
-0.22815752029418945,0.03826088085770607,0.4168804229048936
0.003805326297879219,0.0015899764839559793,-0.08293512670440017
-0.03676190972328186,0.001168993185274303,0.0
-0.026315171271562576,0.00040072883712127805,0.0
-0.062015123665332794,0.0031723491847515106,0.0
-0.34829181432724,0.03199025243520737,0.15892631240141253
-0.4473807215690613,0.16932974755764008,0.8552154899326833
-0.6409268975257874,0.22424228489398956,0.17221284215351118
-0.05315711349248886,0.0316232331097126,-0.16953100071850902
-0.0780019462108612,0.01007941085845232,0.1742498574984589
-0.6144378185272217,0.060173213481903076,0.3680637855612222
-0.06852437555789948,0.0030136252753436565,0.0
-0.5027284622192383,0.09906472265720367,0.8073708821841418
-0.5554271936416626,0.11804244667291641,0.21058849171211536
-0.25241971015930176,6.355115328915417e-05,0.23939141528298769
-0.07707082480192184,0.003399896901100874,0.0
-0.26623106002807617,0.06237322464585304,0.0
-0.017867133021354675,0.002447822829708457,0.06533590592691763
-0.0019759158603847027,2.476643567206338e-05,0.0
0.015486842952668667,0.00038745743222534657,0.0
-0.014323107898235321,0.00011791795259341598,0.0
0.044844359159469604,0.0014392408775165677,0.0
-0.14748255908489227,0.002505119424313307,0.16503722853268854
-0.061764828860759735,0.003163706511259079,0.0
-0.12948180735111237,0.00833094771951437,0.03485583922365543
-0.1516943722963333,0.014453266747295856,0.0
-0.06434432417154312,0.0024514468386769295,0.10770792234802984
0.04138598218560219,0.0020427049603313208,0.0
-0.19950975477695465,0.03599352762103081,0.0
-0.27038681507110596,0.4560067355632782,0.9381988795751003
-0.13923192024230957,0.015081514604389668,0.0
-0.19652268290519714,0.015535249374806881,0.28497291469380615
-0.30711308121681213,0.11822979897260666,0.6214091705247707
0.013846167363226414,0.0002847658470273018,0.0
-0.332500159740448,0.007323944941163063,0.4121485298896438
0.010529037564992905,1.1849554539367091e-05,0.0
-0.13934266567230225,0.06892351806163788,0.38307914349814043
-0.01282203383743763,0.00018142047338187695,0.0
-0.03677511215209961,0.001168257207609713,0.0
-0.27734872698783875,0.48004135489463806,0.9425676223091621
-0.13282230496406555,0.015486950986087322,0.0
-0.27282923460006714,0.06827585399150848,0.523821931282913
0.02138577587902546,0.011802569963037968,0.08593270242300699
-0.34476643800735474,0.10671273618936539,0.0
-0.3453800082206726,0.016645262017846107,0.4751631484147978
-0.3450223505496979,0.01720661297440529,0.20465565534453323
-0.3993127644062042,0.20623883605003357,0.8265140529669389
-0.437017560005188,0.047310393303632736,0.22336800999597295
0.04087973013520241,0.0020774444565176964,0.0
-0.029137540608644485,0.00032815965823829174,0.0
-0.15271605551242828,0.06750044971704483,0.38455304548634484
-0.28733333945274353,0.004533140454441309,0.33872530011259006
-0.3509742021560669,0.09433647990226746,0.6338848351880783
-0.08970276266336441,0.0068244547583162785,0.0
0.011613749898970127,0.0003989152319263667,0.0
-0.12267845124006271,0.01379216369241476,0.0
-0.13311052322387695,0.017208540812134743,0.0
-0.2832797169685364,0.022244589403271675,0.4222782305567674
-0.28314974904060364,0.009555722586810589,0.3700590863536628
-0.2522256076335907,0.05927416309714317,0.0
-0.13511201739311218,0.012469508685171604,0.0
-0.2830658257007599,0.08120249211788177,0.0
-0.23965147137641907,0.053161799907684326,0.0
-0.18626147508621216,0.03171342983841896,0.0
-0.14297232031822205,0.02203267812728882,-0.012286174039502606
-0.43169572949409485,0.08432530611753464,0.14244678220188822
-0.04263998940587044,0.001338426722213626,0.0
-0.2884369194507599,0.03311529383063316,0.4597855743771223
-0.04248233884572983,0.0017815263709053397,0.0
-0.3379550576210022,0.0007207552553154528,0.30906885078119284
-0.36794623732566833,0.28039032220840454,0.8888239378443227
-0.2382267862558365,0.059302181005477905,-0.02055579222926729
-0.3086126446723938,0.02625042200088501,0.4604296619036774
-0.3409197926521301,0.11700129508972168,0.0
-0.3523038327693939,0.19222252070903778,0.7785594346021668
-0.1658203899860382,0.025311367586255074,0.30182341710844185
-0.0006438724230974913,1.3156861768948147e-06,0.0
-0.09043695777654648,0.006006568670272827,0.0
-0.04441755637526512,0.0014746817760169506,0.0
-0.05122460424900055,0.0013618309749290347,0.0
-0.14054858684539795,0.015845421701669693,0.0
-0.08404489606618881,0.0002804097894113511,0.09321827552114781
-0.3490533232688904,0.1255483776330948,0.7011896571946091
-0.19219177961349487,0.03259851038455963,0.0
-0.32551050186157227,0.11024532467126846,-0.01767455561580855
-0.1774904429912567,0.013738858513534069,0.05530172090856955
-0.4027967154979706,0.00738848652690649,0.2987290053010726
-0.03951682522892952,0.0012671578442677855,0.0
-0.4646909832954407,0.014446143060922623,0.5802021143598507
-0.030014967545866966,0.0002737543254625052,0.0
-0.03852494806051254,0.001091963262297213,0.0
-0.03339066728949547,0.0006277614738792181,0.0
-0.5704584717750549,0.057298362255096436,0.8031530614336584
-0.3373168110847473,0.18714982271194458,0.749790848003154
-0.29313862323760986,0.013208001852035522,0.4090891154132251
-0.3254362940788269,0.035266194492578506,0.5093648646856695
-0.23781216144561768,0.052043262869119644,0.0
0.041806962341070175,0.0013329617213457823,-0.017486966851809616
-0.5307401418685913,0.04153598099946976,0.7159312569818479
-0.0376388318836689,0.0003859349526464939,0.0
-0.016726361587643623,0.0001844231301220134,0.0
-0.4977797865867615,0.0695519968867302,0.2526087831319461
-0.3429830074310303,0.11141552776098251,0.0
-0.06263487786054611,0.0017756257439032197,0.0
-0.07949131727218628,0.0051834676414728165,0.0
-0.487261027097702,0.14439430832862854,0.8411675112549906
-0.5130432844161987,0.0009825601009652019,0.4697152090051083
-0.33770060539245605,0.08513330668210983,0.6185101725981984
-0.09799777716398239,0.00809658132493496,0.0
-0.1470605581998825,0.001903799595311284,0.17926456590078177
-0.050163302570581436,0.001099795917980373,0.0
-0.07610594481229782,0.02988961525261402,0.23721331101340837
-0.02320842258632183,0.0004167024453636259,0.0
-0.11344140022993088,0.011321663856506348,0.0
-0.005027236416935921,7.3146588874806184e-06,0.0
-0.23636755347251892,0.05449889972805977,0.0
-0.38195762038230896,0.05869857594370842,0.6180298068633641
-0.5870570540428162,0.0015468165511265397,0.5178642572588851
-0.3219221234321594,0.0036168068181723356,0.25577261608181745
-0.1532212793827057,0.0019997218623757362,0.1950317900335019
0.001370423473417759,3.098378874710761e-05,0.0
-0.2952662408351898,0.19977113604545593,0.7171667935010992
-0.0017017479985952377,0.00010301922156941146,-0.017893442890698052
-0.2943810820579529,0.1186860054731369,0.6192705064350754
-0.42558881640434265,0.19330669939517975,-0.023490986829742377
-0.12330854684114456,0.005463813431560993,0.03827298676477919
0.016993138939142227,0.012049419805407524,0.07209497343192639
-0.4057769477367401,0.24389444291591644,0.8899756221664304
-0.03142797201871872,0.011988210491836071,-0.07873194669565309
-0.1194889023900032,0.017745858058333397,0.23836726688262544
-0.16888277232646942,0.025244945660233498,0.0
-0.00533247459679842,1.5178746934907394e-06,0.0
-0.405597060918808,0.00022898944735061377,0.3700287639765897
0.03814512863755226,0.0016170319868251681,0.0
-0.01588503271341324,0.00023847103875596076,0.0
-0.09775404632091522,0.007975134998559952,0.0
-0.010372137650847435,2.2036678274162114e-05,0.0
-0.19691191613674164,0.008177271112799644,0.2634082370028422
-0.5190170407295227,0.05206331983208656,0.28563992164989427
-0.48734232783317566,0.24270099401474,0.0
0.02758762054145336,0.0007584445411339402,0.0
-0.3550037443637848,0.001760506653226912,0.39192198739280903
-0.09887196868658066,0.008333261124789715,0.0
-0.05172120779752731,0.0020061139948666096,0.0
0.013590341433882713,0.0005258223391138017,0.0
-0.2828517258167267,0.07818577438592911,0.0
-0.3960729241371155,0.15217861533164978,0.0
-0.33737388253211975,0.09133490175008774,0.6277942157357259
-0.6428312063217163,0.011150944046676159,0.7253565598359262
-0.33821436762809753,3.103978087892756e-05,0.3236916671658209
-0.07074055820703506,0.039750393480062485,0.25781184516569033
0.0038041346706449986,1.4878818547003902e-05,0.0
-0.21967482566833496,0.06242305785417557,0.4561341264352107
0.012550029903650284,0.0018595040310174227,0.0
-0.47279661893844604,0.11945123225450516,0.7481698941302241
-0.13018490374088287,0.04205937311053276,0.33208747153445595
-0.03399838134646416,0.0659216120839119,0.26135274971822764
-0.03566479682922363,0.0008488393505103886,0.0
-0.3256194293498993,0.058043770492076874,0.5411261299279223
-0.19226093590259552,0.29075098037719727,0.6663095628519112
-0.47015902400016785,0.011269265785813332,0.570316410921199
-0.09417624026536942,0.006275191903114319,0.0
-0.15612073242664337,0.0013862393097952008,0.09373740974257627
0.002894285600632429,6.611830940528307e-06,0.0
0.02980995923280716,0.0027804989367723465,0.014234903064116344
-0.2335992455482483,0.036283500492572784,0.0
-0.10828247666358948,0.010288132354617119,0.1853789093484749
-0.0473809577524662,0.0014504889259114861,0.0
-0.3505198657512665,0.10612956434488297,0.0
-0.0585034154355526,0.002854451071470976,0.0
-0.05031343176960945,0.001881710602901876,0.0
-0.13475288450717926,0.07129225879907608,0.3928802852513785
-0.4771972596645355,0.007300122641026974,0.5495857818288549
-0.15153557062149048,0.02045137993991375,0.0
-0.3540396988391876,0.08490218967199326,0.04482032944099068
-0.4055144488811493,0.04600832238793373,0.18408930053490802
-0.07390577346086502,0.004189547151327133,0.0
-0.44393643736839294,0.20294727385044098,0.0
-0.35393649339675903,0.11483897268772125,0.0
-0.4309542775154114,0.08093374222517014,0.14529718630219535
-0.034984290599823,0.02570534497499466,-0.1459985515306258
-0.03260326385498047,0.0004859541659243405,0.0
0.0016461140476167202,0.0001857387978816405,0.0
-0.5642320513725281,0.2398044764995575,0.0
-0.08407499641180038,0.005558731500059366,0.0
-0.08803959935903549,0.034019626677036285,0.23830083507928013
0.005989672616124153,7.529735012212768e-05,0.0
0.0028945314697921276,0.00010260730050504208,0.0
-0.0959315299987793,0.017640814185142517,0.21997316070763218
-0.03284217044711113,0.000672197318635881,0.0
-0.05404692143201828,0.006474240217357874,0.12868154922444797
-0.2536618113517761,0.06293914467096329,0.0
-0.35105571150779724,3.6430965337785892e-06,0.3385834737354526
-0.20686125755310059,0.036922480911016464,0.0
0.006257510278373957,7.44232238503173e-05,0.0
-0.36714231967926025,0.037217624485492706,0.16843967363641998
-0.008094829507172108,0.0018695567268878222,0.027638527098942656
-0.03515640273690224,0.0011599715799093246,0.0
-0.000337036675773561,5.2563373174052685e-06,0.0
-0.5087805986404419,0.20564298331737518,0.05838369597679549
-0.14176174998283386,0.016093874350190163,0.0
-0.13076020777225494,0.015252061188220978,0.0008895843658465186
-0.3857879936695099,0.012533111497759819,0.4620798465325682
-0.008041106164455414,1.9149585568811744e-05,0.0
-0.22784529626369476,0.04857786372303963,-0.002248703938799834
-0.08679837733507156,0.0064847334288060665,0.0
-0.2516697943210602,0.24224357306957245,0.7239596049042937
-0.24270042777061462,0.003777802689000964,0.29625236228335416
-0.08179039508104324,0.005279350094497204,0.0
-0.040957193821668625,0.001182378618977964,0.0
-0.46329396963119507,0.05497514456510544,0.22468400803681943
-0.1153441071510315,0.01083401869982481,0.0
-0.025904109701514244,0.0005559948040172458,0.0
-0.15107861161231995,0.02148127369582653,0.0
-0.3157532811164856,0.08774179220199585,0.0
-0.36928051710128784,0.20194028317928314,0.7938155935997862
-0.07917384803295135,0.0055931005626916885,0.0
-0.41108429431915283,0.06058650091290474,0.6485108927927142
-0.026241246610879898,0.0002965374442283064,0.0
-0.17327235639095306,0.03127890080213547,0.31882772578277707
0.005857792682945728,0.0001978132495423779,0.0
-0.13678139448165894,0.016492201015353203,0.0
-0.3216782510280609,0.0663863867521286,0.05719130440086129
-0.2958754301071167,0.08522062748670578,0.0
-0.04431387782096863,0.0521017350256443,0.26198554200026003
-0.09077736735343933,0.006278933957219124,0.0
-0.15680833160877228,0.021967168897390366,0.0
-0.2301512062549591,0.005741028115153313,0.2585629806856191
-0.4040795862674713,0.30169692635536194,0.9364401000926416
-0.39778363704681396,0.15570522844791412,0.0
-0.05942434445023537,0.0005223547341302037,0.0
-0.05683581531047821,0.00262253824621439,0.0
-0.19818001985549927,0.03637867420911789,0.0
-0.1973990797996521,0.035532187670469284,0.3680580505406943
-0.49295729398727417,0.1656469851732254,0.08440802157733807
0.0015485924668610096,0.00021785194985568523,0.0
-0.09436927735805511,0.0077227321453392506,0.0
-0.5166172385215759,0.27525433897972107,0.0
-0.12568676471710205,0.014148395508527756,0.0
-0.03233268857002258,0.0215458944439888,0.0662563016371085
-0.1421753615140915,0.015280378051102161,0.009664158650802057
-0.03751290217041969,0.0009827441535890102,0.0
-0.15833722054958344,0.0007513044402003288,0.12259399464276832
-0.24342353641986847,0.01830664835870266,0.3741084421941777
-0.07627958059310913,0.0046255216002464294,0.0
0.043368786573410034,0.0022564460523426533,0.0
-0.2729908525943756,0.20602606236934662,0.7143903481618333
-0.015559082850813866,8.019632514333352e-05,0.0
-0.17874865233898163,0.06979231536388397,0.4267959843993643
-0.31838011741638184,0.16958864033222198,0.7166898508403791
0.007958678528666496,0.007120165508240461,0.06196379283105391
-0.39431360363960266,0.1500798910856247,0.0
-0.05584220960736275,0.15038226544857025,0.42807990061652545
-0.069369837641716,0.12877923250198364,0.41679017526701745
-0.09204379469156265,0.006093980278819799,0.0
-0.12054609507322311,0.010298671200871468,0.0
-0.04707722365856171,0.001715241582132876,0.0
-0.394271582365036,0.003468118142336607,0.32653341645351375
-0.17439360916614532,0.026768289506435394,0.0
-0.07323530316352844,0.0006066212663426995,0.0
-0.0911412388086319,0.007253255229443312,0.0
-0.675040066242218,0.47443991899490356,0.0
-0.32435542345046997,0.039371296763420105,0.4840946010674918
-0.2931555211544037,0.08359269797801971,0.0
-0.031014837324619293,0.0004031660209875554,0.0
-0.041963882744312286,0.0010990869486704469,0.0
-0.2139447033405304,0.0021787681616842747,0.16185081784694177
-0.08808889985084534,0.001862737932242453,0.12138730525584496
-0.08132082968950272,0.006231782957911491,0.0
-0.1292087435722351,0.0062947748228907585,0.0
-0.5982860922813416,0.09539251029491425,0.8985241298936841
-0.49005571007728577,0.00892888754606247,0.5742027070108537
-0.18066392838954926,0.03200170397758484,0.0
-0.06642226874828339,0.0035392013378441334,0.0
-0.01814418099820614,0.00017914599447976798,0.0
-0.0440547950565815,0.001426081289537251,0.0
0.009481361135840416,0.0007872392307035625,0.0
-0.26161515712738037,0.06158127263188362,0.0
-0.5766107439994812,0.0011570932110771537,0.6012455551470102
-0.5186623930931091,0.0013262201100587845,0.5468499489917216
-0.2840603291988373,0.04491272196173668,0.47593112963327733
-0.14423488080501556,0.015177241526544094,0.0
-0.41123542189598083,0.06656032055616379,0.6355012553659767
-0.08280473947525024,0.0004977881326340139,0.10042168414705799
-0.06817762553691864,0.001066853292286396,0.0
-0.08805730193853378,0.006127900909632444,0.0
-0.241719052195549,0.00029222576995380223,0.25051406615099625
0.0082774069160223,6.454129470512271e-05,0.0
-0.5387465357780457,0.00033258579787798226,0.5103549088792922
-0.23079198598861694,0.06152622401714325,0.4621022948161262
-0.48721933364868164,0.19341740012168884,0.909112745795319
-0.23053781688213348,0.02515353448688984,0.3716413321947353
-0.40671277046203613,0.13018068671226501,0.7631632149939445
-0.060440752655267715,0.0029488098807632923,0.0
-0.33868587017059326,0.2370578497648239,0.8185542917803414
-0.10035190731287003,0.008472627028822899,0.0
-0.16573484241962433,0.024133382365107536,0.0
-0.17831356823444366,0.02778421714901924,0.0
-0.0731625035405159,0.0033003513235598803,0.0
-0.4177205264568329,0.006245200522243977,0.33455877150599733
-0.3285185992717743,0.0002893777273129672,0.3054829185951625
-0.0868319571018219,0.006835257168859243,0.0
0.0012739863013848662,1.2694503311649896e-05,0.0
-0.28012022376060486,0.20008225739002228,-0.18444334063784373
-0.053191959857940674,0.01018561515957117,-0.06642147734925341
-0.3654504716396332,0.00039883184945210814,0.3390626320742538
-0.10456229746341705,0.009753964841365814,0.0
-0.28414803743362427,0.05700245872139931,0.4820837442363418
-0.05805254355072975,0.0018644785741344094,0.0
-0.030233778059482574,0.00025443179765716195,0.0
-0.08488418161869049,0.08209190517663956,0.3538231427294901
0.021861977875232697,0.0005871909088455141,0.0
-0.28458595275878906,0.019943712279200554,0.3733339810606462
-0.40844401717185974,0.002141793956980109,0.450480913395229
-0.13454961776733398,0.01650574430823326,0.0
-0.3364720642566681,0.1767127513885498,0.7378257370615772
-0.21300818026065826,0.024397799745202065,0.33213001112396046
-0.21374164521694183,0.006535287480801344,0.2819321779868602
-0.23753225803375244,0.03770206496119499,0.0
-0.01048598438501358,0.024679910391569138,0.15552135917236332
-0.004544283263385296,1.9033418539038394e-06,0.0
-0.20018744468688965,0.08364212512969971,0.4813683331901336
-0.07350782305002213,0.004880176391452551,0.0
-0.06785167008638382,0.11562565714120865,0.39365630306411525
-0.27600476145744324,0.06578025221824646,0.0
-0.122340627014637,0.01336255855858326,0.0
-0.3661118447780609,0.03367358073592186,0.17485665954124796
-0.16546212136745453,0.02013537473976612,0.0
-0.004790722858160734,5.870895734005899e-07,0.0
-0.178121417760849,0.0007305567851290107,0.1458588751699057
-0.0882265716791153,0.0061467294581234455,0.0
-0.4184313416481018,0.1620677411556244,0.0
-0.20697058737277985,0.007216280791908503,0.1081456304630124
0.02882365882396698,0.0011736886808648705,0.0
0.004114789888262749,0.18186940252780914,-0.46873297726538876
-0.5448001027107239,0.07317102700471878,0.8139131246904509
-0.45955637097358704,0.16975313425064087,0.04999311091456282
-0.05115185305476189,0.00189464190043509,0.0
-0.021769266575574875,0.00014814830501563847,0.0
-0.28592172265052795,0.02008815109729767,0.37142686315616846
-0.1938840001821518,0.025519058108329773,0.023787273211520743
-0.06295891851186752,0.025502720847725868,-0.1338987886173707
-0.35587751865386963,0.02325955592095852,0.20042939397109105
-0.028757361695170403,0.007551230955868959,0.10809593439771936
-0.03821820393204689,0.0009888228960335255,0.0
-0.37993505597114563,0.0204786229878664,0.5229394842888581
-0.2380315214395523,0.007499958388507366,0.13071764992390622
-0.02024388499557972,0.00017457257490605116,0.0
-0.09242521226406097,0.0007392142433673143,0.11252947303273886
0.001584180281497538,5.098645488033071e-05,0.0
-0.19318728148937225,0.006901557557284832,0.2588278226635988
-0.2819175720214844,0.05889684334397316,0.5234798727388994
-0.02984013222157955,0.0007025988306850195,0.0
-0.2504880130290985,0.06313980370759964,0.0
-0.05706864595413208,0.0023958925157785416,0.0
-0.23626956343650818,0.09605623036623001,0.5326621193282747
-0.22314666211605072,0.04771122708916664,0.0
-0.39778950810432434,0.005895285867154598,0.4691069515241445
0.03546445816755295,0.002704804530367255,0.0
-0.017693674191832542,0.00016442207561340183,0.0
-0.5251389145851135,0.0660446360707283,0.25062948272834495
-0.012709400616586208,0.00012137975136283785,0.0
-0.4062316119670868,0.11695065349340439,0.7355979223086849
-0.08932899683713913,0.013585633598268032,0.19534505550035897
-0.43421924114227295,0.030753185972571373,0.26311558270668467
-0.061218053102493286,0.0031620911322534084,0.0
-0.10491349548101425,0.019853809848427773,0.23593702388858062
-0.3289780616760254,0.0764586552977562,0.5983855054701633
-0.3467842936515808,0.014906189404428005,0.46148987039673095
-0.10077307373285294,0.06521284580230713,0.3442116980758375
-0.22826871275901794,0.01145912054926157,0.10674921487149402
-0.5130382180213928,0.08063977211713791,0.7905417263238127
-0.603922963142395,0.07826852798461914,0.28839957231569746
-0.018138699233531952,2.2592364985030144e-05,0.0
-0.4779336750507355,0.13836631178855896,0.10864665605824175
-0.023442687466740608,0.00037075349246151745,0.0
-0.3873859941959381,0.13931702077388763,0.0
-0.017984922975301743,0.013885224238038063,-0.12074760663579864
-0.45193374156951904,0.20527835190296173,0.0
-0.2068539410829544,0.0312053132802248,-0.009339871533920463
-0.05717303603887558,0.001649063196964562,0.0
-0.1666460782289505,0.014177647419273853,0.013063420270566173
-0.20319262146949768,0.031850285828113556,0.0
-0.1308501809835434,0.01594540663063526,0.0
-0.17921684682369232,0.028847694396972656,0.0
-0.13685360550880432,0.0948142558336258,0.4201396752358939
-0.08167107403278351,0.06497934460639954,0.32282685831125246
-0.10876654088497162,0.008461520075798035,0.0
-0.18258623778820038,0.019259123131632805,0.0
-0.1806521862745285,0.028193416073918343,0.0
-0.15428555011749268,0.0001509555004304275,0.13127307851241155
-0.1980355679988861,0.03480076417326927,0.0
-0.008088110014796257,5.147739648236893e-05,0.0
-0.14995209872722626,0.10916759818792343,0.44580468273848906
-0.2706277072429657,0.07416727393865585,0.5321216947436818
-0.473404198884964,0.08591585606336594,0.1379729084429837
