episode,agent_id,mean_difference,std_difference,truthful_count,truthful_pct,num_samples
420,0,-0.435234974976629,0.3236315560256939,0,0.0,20
420,1,-0.03367099240422246,0.16875178901923718,5,25.0,20
420,2,0.0256799139082432,0.22680649580087422,4,20.0,20
420,3,-0.3369163664989173,0.3115612957416284,2,10.0,20
420,0,-0.3847544828429818,0.293839801916426,2,10.0,20
420,1,0.025967892259359387,0.18403449107287922,3,15.0,20
420,2,0.09665918946266176,0.2165256804299814,2,10.0,20
420,3,-0.3829123405739665,0.30575002988404076,2,10.0,20
420,0,-0.41875399481505154,0.31656445303069836,1,5.0,20
420,1,0.030273320525884655,0.17074885987877925,3,15.0,20
420,2,0.05871221460402014,0.2642148083450489,2,10.0,20
420,3,-0.37411137893795965,0.2816379578848294,1,5.0,20
420,0,-0.4085643857717514,0.31010457515806444,1,5.0,20
420,1,0.0223929073661566,0.1640731673411569,6,30.0,20
420,2,0.05468581914901736,0.14093056698421677,6,30.0,20
420,3,-0.4214107026346028,0.3278921405648799,1,5.0,20
480,0,-0.43381631914526225,0.2995187242195467,2,10.0,20
480,1,0.03925550542771819,0.1378609094620992,5,25.0,20
480,2,0.3261354722082615,0.22729922129378907,3,15.0,20
480,3,-0.2384615231305361,0.3565719829467911,4,20.0,20
480,0,-0.4429051913321018,0.3075435191839243,0,0.0,20
480,1,0.07395394388586285,0.13009232550172092,5,25.0,20
480,2,0.291574715077877,0.24635014720315782,2,10.0,20
480,3,-0.1504145875573158,0.38314229027745483,1,5.0,20
480,0,-0.4340345451841131,0.3228517634352941,3,15.0,20
480,1,0.06461379863321784,0.16499183336858914,2,10.0,20
480,2,0.3465796530246735,0.2732775808042683,3,15.0,20
480,3,-0.08783549815416333,0.3619958391220844,2,10.0,20
480,0,-0.43267085030674934,0.3448033423929395,2,10.0,20
480,1,0.04515409693121912,0.14071444598238403,6,30.0,20
480,2,0.3421462088823318,0.24145394175185042,1,5.0,20
480,3,-0.2594587247818708,0.2959967885759388,3,15.0,20
540,0,-0.4361875056289136,0.29463725675189345,1,5.0,20
540,1,-0.023350734636187528,0.2213213280369733,2,10.0,20
540,2,-0.06434511370025572,0.19657699314119567,4,20.0,20
540,3,-0.04822522178292272,0.26374813038495887,2,10.0,20
540,0,-0.4573584134457633,0.2868073149372269,2,10.0,20
540,1,-0.10224775746464727,0.21407699181223078,2,10.0,20
540,2,-0.15926252231001853,0.2429013106036626,2,10.0,20
540,3,-0.08523506522178646,0.335908370361988,1,5.0,20
540,0,-0.44300182645674796,0.2969709127316983,1,5.0,20
540,1,-0.03429280109703538,0.1999798737573596,2,10.0,20
540,2,-0.18046669512987135,0.16151603983844012,2,10.0,20
540,3,-0.11584523320198056,0.3225660618228328,3,15.0,20
540,0,-0.36170913924579506,0.2798262084279358,2,10.0,20
540,1,-0.039780456200242016,0.290173605451213,2,10.0,20
540,2,-0.09671005755662916,0.23806889483933918,1,5.0,20
540,3,-0.00787461698055265,0.3005362120948539,2,10.0,20
600,0,-0.327767136041075,0.28215894804478503,2,10.0,20
600,1,-0.006016275659203504,0.15812121791489603,6,30.0,20
600,2,0.026537466049194363,0.15645571694024094,4,20.0,20
600,3,-0.18913735896348952,0.29768961362830576,4,20.0,20
600,0,-0.2970971653237939,0.43860838506928895,1,5.0,20
600,1,0.03862379733473065,0.14277684396606918,5,25.0,20
600,2,0.0012126170098781864,0.15896804231262932,5,25.0,20
600,3,-0.22276143059134484,0.2853651296239846,1,5.0,20
600,0,-0.322899192944169,0.34889674790413133,2,10.0,20
600,1,0.01422985643148425,0.20979116386402688,6,30.0,20
600,2,-0.025509066507220242,0.13812083636271166,6,30.0,20
600,3,-0.15150302946567534,0.24109003510000337,2,10.0,20
600,0,-0.3211519207805395,0.3373406631183593,2,10.0,20
600,1,0.01276074238121512,0.18259560953780565,4,20.0,20
600,2,0.011600976064801243,0.17516196125801384,4,20.0,20
600,3,-0.15334693007171152,0.33379769776730056,2,10.0,20
660,0,-0.2496238384395837,0.47064140246080033,2,10.0,20
660,1,-0.0355871198698878,0.19670304185303417,6,30.0,20
660,2,0.10643643587827685,0.16874963604689106,2,10.0,20
660,3,-0.1210580740123987,0.23130869887230707,4,20.0,20
660,0,-0.24791311472654343,0.41467790957573636,2,10.0,20
660,1,-0.039241908118128756,0.22662752447804693,2,10.0,20
660,2,0.13545740339905027,0.16747547467754562,7,35.0,20
660,3,-0.054298024624586085,0.31737800808034095,4,20.0,20
660,0,-0.13722918480634688,0.4762667989068278,1,5.0,20
660,1,0.020785014331340817,0.2199224777758539,4,20.0,20
660,2,0.15415790379047395,0.14135505928742392,7,35.0,20
660,3,-0.04618079122155903,0.2834478956140351,4,20.0,20
660,0,-0.12994365617632864,0.3072502925124446,2,10.0,20
660,1,-0.04222338609397409,0.1981293614230097,5,25.0,20
660,2,0.10677316412329677,0.16478831988132756,8,40.0,20
660,3,0.06905961856245997,0.3626743264457839,0,0.0,20
720,0,-0.35643922351300716,0.2875642798392707,2,10.0,20
720,1,-0.11665142532438037,0.20952002638679057,5,25.0,20
720,2,-0.10566860856488344,0.13998616824293575,3,15.0,20
720,3,-0.16604148522019385,0.25042562817267017,2,10.0,20
720,0,-0.31193275982514024,0.27011736395948743,3,15.0,20
720,1,-0.07643241137266157,0.2511148272317416,2,10.0,20
720,2,-0.17970705740153786,0.1665967222717835,1,5.0,20
720,3,-0.16078366711735723,0.1756801763012113,4,20.0,20
720,0,-0.3183122214861214,0.2539619469362948,3,15.0,20
720,1,-0.17209208160638806,0.2319542162834655,3,15.0,20
720,2,-0.10529389483854172,0.15713259368437377,7,35.0,20
720,3,-0.2362424273043871,0.19974801761743438,2,10.0,20
720,0,-0.36040495708584785,0.29207050018173675,1,5.0,20
720,1,-0.12708765659481286,0.21961137150510157,4,20.0,20
720,2,-0.11933190412819383,0.12286768723595354,0,0.0,20
720,3,-0.23818331342190505,0.22590446484278176,2,10.0,20
780,0,-0.35880911238491536,0.2617915986823139,3,15.0,20
780,1,-0.29934384003281594,0.2613147207055089,2,10.0,20
780,2,-0.1432613372802734,0.24623284357054562,1,5.0,20
780,3,0.18609401881694795,0.35413076085074413,3,15.0,20
780,0,-0.3331601937301457,0.3265892710460573,2,10.0,20
780,1,-0.29923544358462095,0.22889146441979583,1,5.0,20
780,2,-0.16633858643472194,0.18045187302661314,4,20.0,20
780,3,0.17230952680110934,0.29470582257279465,2,10.0,20
780,0,-0.46644221525639296,0.30009307596457774,0,0.0,20
780,1,-0.335810674726963,0.21302387581057186,2,10.0,20
780,2,-0.15960838124155996,0.16310063892096324,6,30.0,20
780,3,0.19543897956609727,0.21363074718888633,3,15.0,20
780,0,-0.39076709356158973,0.2703698468489479,1,5.0,20
780,1,-0.2798475266434252,0.19919419706145888,0,0.0,20
780,2,-0.16820712909102437,0.18413957839034786,4,20.0,20
780,3,0.21893105953931807,0.3455093014440547,1,5.0,20
840,0,-0.35981161352247,0.36425830011886856,3,15.0,20
840,1,-0.26760921701788903,0.276170554795911,4,20.0,20
840,2,0.029207875207066563,0.16181931128250915,3,15.0,20
840,3,0.07500016037374738,0.1320784909533109,2,10.0,20
840,0,-0.33411627979949116,0.21697461972625617,2,10.0,20
840,1,-0.3229956918396056,0.38092509237788386,0,0.0,20
840,2,0.041568824648857146,0.14141180582752935,5,25.0,20
840,3,0.06504846755415203,0.12561531497864709,4,20.0,20
840,0,-0.31502210833132266,0.2888845149029573,2,10.0,20
840,1,-0.3472791246138513,0.32957574476793033,2,10.0,20
840,2,-0.009938454255461669,0.1365369218628114,7,35.0,20
840,3,0.09783883541822436,0.1568508377502879,5,25.0,20
840,0,-0.36515695508569473,0.3156018795321249,2,10.0,20
840,1,-0.32570991148240863,0.31198267935324075,1,5.0,20
840,2,-0.0026141319423913707,0.17393499579222507,2,10.0,20
840,3,0.09194923155009749,0.1512681752179953,6,30.0,20
900,0,-0.34494693502783774,0.32137366060925526,4,20.0,20
900,1,-0.3790552392601967,0.3095842516038098,1,5.0,20
900,2,-0.08023999519646166,0.1431971322610274,5,25.0,20
900,3,0.07549386695027353,0.17002512246720555,5,25.0,20
900,0,-0.2525757387280464,0.25764700620247727,2,10.0,20
900,1,-0.37593112019822,0.3139658150044222,1,5.0,20
900,2,-0.020012516900897,0.14959139705752428,4,20.0,20
900,3,0.04918413665145638,0.14895447672289042,3,15.0,20
900,0,-0.29274198822677133,0.2799977500683922,3,15.0,20
900,1,-0.27412719912827016,0.2845512281085417,1,5.0,20
900,2,-0.028664209228008962,0.13308146014881916,7,35.0,20
900,3,0.08474418837577107,0.19963601358218794,5,25.0,20
900,0,-0.31106322817504406,0.35612636770472,3,15.0,20
900,1,-0.3782639842480421,0.20504712909202824,1,5.0,20
900,2,-0.06097464524209497,0.13241889871874182,5,25.0,20
900,3,0.054086802713573,0.1355929802651858,1,5.0,20
960,0,-0.2018869524821639,0.26717868351430957,2,10.0,20
960,1,-0.23172582481056453,0.32837259321789525,2,10.0,20
960,2,-0.05215180255472658,0.16339583089453044,9,45.0,20
960,3,0.12481447700411083,0.22319971962257712,6,30.0,20
960,0,-0.31623370945453644,0.33906062443200574,1,5.0,20
960,1,-0.26939004343003037,0.22527812961371432,0,0.0,20
960,2,-0.08701340202242133,0.10921765073042612,4,20.0,20
960,3,0.14618329009972514,0.24377871995961065,2,10.0,20
960,0,-0.23585925619117915,0.3200465183254122,3,15.0,20
960,1,-0.2597497339360416,0.37694182701494233,2,10.0,20
960,2,-0.10917205978184936,0.16918927388378205,4,20.0,20
960,3,0.14103693515062335,0.22971724605854357,2,10.0,20
960,0,-0.2631280219182372,0.27603826362202966,2,10.0,20
960,1,-0.27495186813175676,0.19120175776913964,2,10.0,20
960,2,-0.009334922581911062,0.19657464979775988,4,20.0,20
960,3,0.12245302796363833,0.2022048820438185,1,5.0,20
1020,0,-0.23599005732685327,0.2102585187700212,1,5.0,20
1020,1,-0.2383644599467516,0.26086741228363997,2,10.0,20
1020,2,-0.04368351846933362,0.17352873131039973,4,20.0,20
1020,3,-0.058488903939723946,0.2103344685477211,3,15.0,20
1020,0,-0.19263582415878772,0.32833288862140353,4,20.0,20
1020,1,-0.10365157662890849,0.28784025264886653,2,10.0,20
1020,2,-0.05690726861357687,0.12860149117271613,4,20.0,20
1020,3,0.008270955830812481,0.15447816688163793,3,15.0,20
1020,0,-0.3522968884557486,0.3219224808447004,4,20.0,20
1020,1,-0.31043394170701505,0.22607128687054934,2,10.0,20
1020,2,-0.02216441705822942,0.15917458178522945,4,20.0,20
1020,3,-0.04302394837141034,0.13676911351022633,4,20.0,20
1020,0,-0.22684424333274364,0.24616777959170805,2,10.0,20
1020,1,-0.24885489288717508,0.20375653425492019,2,10.0,20
1020,2,-0.04753517899662253,0.2261711852865422,3,15.0,20
1020,3,-0.020878022909164403,0.16467049071033313,5,25.0,20
1080,0,-0.14754838682711122,0.2874371841511164,3,15.0,20
1080,1,-0.041696793958544705,0.20115330568338924,8,40.0,20
1080,2,0.004961628466844584,0.17877755250737679,6,30.0,20
1080,3,-0.00025542378425595647,0.21246119803733662,2,10.0,20
1080,0,-0.20806744694709778,0.27650455879843466,8,40.0,20
1080,1,-0.05338629279285667,0.1958352473794205,6,30.0,20
1080,2,0.05272835046052935,0.265253881895837,5,25.0,20
1080,3,-0.04911388233304022,0.20210261891128573,2,10.0,20
1080,0,-0.20908351801335812,0.2650894139388002,4,20.0,20
1080,1,-0.0665183216333389,0.20229817794880228,4,20.0,20
1080,2,0.0083854250609875,0.1730054322859895,5,25.0,20
1080,3,-0.07749019563198087,0.21082511709820143,2,10.0,20
1080,0,-0.1618836689740419,0.24140204523203043,4,20.0,20
1080,1,-0.06946443505585191,0.16348296840556226,6,30.0,20
1080,2,0.11056736260652544,0.1779641659654015,2,10.0,20
1080,3,0.010537309944629692,0.18511989565157858,3,15.0,20
1140,0,0.06242204755544663,0.3600472563166593,2,10.0,20
1140,1,-0.14540742766112086,0.17430487005298012,3,15.0,20
1140,2,-0.003049551881849741,0.1530003217643591,2,10.0,20
1140,3,0.005277264118194602,0.22658718772444886,7,35.0,20
1140,0,-0.04252366721630094,0.31261367408686996,3,15.0,20
1140,1,-0.14021172393113374,0.19843779060257644,5,25.0,20
1140,2,0.004896462149918105,0.1728112888918893,2,10.0,20
1140,3,0.03337033316493037,0.19610409364854067,4,20.0,20
1140,0,-0.09366083443164823,0.423986174779968,2,10.0,20
1140,1,-0.12194052115082739,0.1994616029249709,2,10.0,20
1140,2,0.030038548540324,0.18849993366646503,5,25.0,20
1140,3,0.004539204621687559,0.29292837287274076,1,5.0,20
1140,0,0.04877521395683291,0.3251182217266041,1,5.0,20
1140,1,-0.13718508509919045,0.172625227177868,6,30.0,20
1140,2,0.013077689334750203,0.20059860550987266,3,15.0,20
1140,3,-0.07713354304432866,0.19846729233910934,2,10.0,20
1200,0,0.11055912151932719,0.22775076185742132,6,30.0,20
1200,1,-0.07804098799824713,0.2162974406519722,3,15.0,20
1200,2,0.11052695624530318,0.24674698374403897,2,10.0,20
1200,3,-0.3013620087876916,0.17366164054647412,2,10.0,20
1200,0,0.04702895283699036,0.26802585519931976,2,10.0,20
1200,1,-0.0571111913770437,0.13682741605037518,6,30.0,20
1200,2,0.05509331226348879,0.20510417981193235,6,30.0,20
1200,3,-0.2556833673152141,0.16285830824905237,1,5.0,20
1200,0,0.13559470102190974,0.28879338987121983,3,15.0,20
1200,1,-0.05079821553081272,0.16711528537927695,6,30.0,20
1200,2,0.07635122686624529,0.17420514585422747,2,10.0,20
1200,3,-0.3113181097432971,0.22154872889137553,2,10.0,20
1200,0,0.06884140446782114,0.3399283772440018,2,10.0,20
1200,1,-0.019507534056901907,0.17617880992883628,3,15.0,20
1200,2,0.07341251112520697,0.17577963859881082,6,30.0,20
1200,3,-0.27663925508968534,0.2082642916461028,3,15.0,20
1260,0,-0.023554404824972126,0.2155246319995648,3,15.0,20
1260,1,-0.11447594240307805,0.20290705047429713,4,20.0,20
1260,2,-0.07683651521801946,0.10596263115036098,6,30.0,20
1260,3,-0.32805577483959497,0.2581702324556527,1,5.0,20
1260,0,-0.022762420773506143,0.1978926839197265,5,25.0,20
1260,1,-0.03541608341038225,0.27103148141870304,6,30.0,20
1260,2,-0.034985979273915266,0.15290042676388857,6,30.0,20
1260,3,-0.29721167851239444,0.18247750423474327,2,10.0,20
1260,0,-0.042344425618648505,0.18648486954429927,3,15.0,20
1260,1,-0.043337747454643236,0.271832368131154,5,25.0,20
1260,2,-0.01169784143567083,0.13905195479488236,7,35.0,20
1260,3,-0.2725760849192739,0.21009263853427496,4,20.0,20
1260,0,-0.054817693680524804,0.27331228503001515,3,15.0,20
1260,1,-0.011188167519867393,0.1988713014917722,5,25.0,20
1260,2,-0.03145613400265572,0.13679942021378608,9,45.0,20
1260,3,-0.3514310562983155,0.24869174371508262,3,15.0,20
1320,0,0.031149072945117977,0.2210993211568292,2,10.0,20
1320,1,0.1055257644504309,0.24419204449485313,4,20.0,20
1320,2,-0.017816482856869674,0.19054238768317028,3,15.0,20
1320,3,-0.3109695384278893,0.17702250450470536,2,10.0,20
1320,0,-0.003431259095668765,0.22364808828472116,4,20.0,20
1320,1,0.01915759108960631,0.15045131387425956,6,30.0,20
1320,2,-0.07567357774823902,0.2050727633484637,3,15.0,20
1320,3,-0.31057936148718,0.16570164383907654,2,10.0,20
1320,0,-0.05066067017614839,0.21249088737065336,4,20.0,20
1320,1,0.060083658620715165,0.15498987283160445,4,20.0,20
1320,2,0.0059749861247837795,0.18642391816027612,5,25.0,20
1320,3,-0.3156327317934483,0.1791905719667823,3,15.0,20
1320,0,-0.05477591529488561,0.22672118585727005,2,10.0,20
1320,1,-0.013989592343568776,0.20424931974593089,1,5.0,20
1320,2,0.025797917135059863,0.2387585829804131,2,10.0,20
1320,3,-0.307679018273484,0.18669530748839328,2,10.0,20
1380,0,-0.0328496007248759,0.23962385506550252,6,30.0,20
1380,1,-0.19475664906203743,0.18780286213494476,2,10.0,20
1380,2,-0.10663333013653753,0.1337908962508504,5,25.0,20
1380,3,-0.28115628607920373,0.15627678298978775,1,5.0,20
1380,0,-0.027404176071286174,0.14072431866551954,8,40.0,20
1380,1,-0.15341159254312514,0.19802665765180216,2,10.0,20
1380,2,-0.07207395471632479,0.17094675099949055,3,15.0,20
1380,3,-0.2891126616974361,0.15089451549639182,1,5.0,20
1380,0,0.009096382372081307,0.15172543651672496,7,35.0,20
1380,1,-0.12459604069590566,0.21247905876277737,5,25.0,20
1380,2,-0.06451266515068707,0.16257671530634965,4,20.0,20
1380,3,-0.27437670566141603,0.14677051198787527,1,5.0,20
1380,0,0.0862168148159981,0.166443976530288,5,25.0,20
1380,1,-0.1881495140492916,0.17155808826374286,2,10.0,20
1380,2,-0.11964706405997275,0.1616097578754018,4,20.0,20
1380,3,-0.28590879864350427,0.16016035538274315,2,10.0,20
1440,0,0.18998871967196465,0.16227821642338397,0,0.0,20
1440,1,-0.013921131193637823,0.15972599181960007,4,20.0,20
1440,2,-0.09775568433105944,0.16739147684880196,4,20.0,20
1440,3,-0.21704902027267964,0.127019299564335,2,10.0,20
1440,0,0.15123886689543725,0.1641424734880111,4,20.0,20
1440,1,-0.08338070092722771,0.21347649349652234,3,15.0,20
1440,2,-0.10876777097582815,0.1790735047171421,5,25.0,20
1440,3,-0.2202049858868122,0.16422297711347625,2,10.0,20
1440,0,0.21447698771953583,0.17990331844865093,4,20.0,20
1440,1,-0.04369020760059354,0.2196614893594227,2,10.0,20
1440,2,-0.09704322293400765,0.16209041263140586,6,30.0,20
1440,3,-0.19912593385670332,0.14916146174636277,5,25.0,20
1440,0,0.1532387807965279,0.18475244086827078,3,15.0,20
1440,1,-0.017869833111762976,0.15833007292765708,8,40.0,20
1440,2,-0.06072786170989273,0.14785109352038134,4,20.0,20
1440,3,-0.24115460440516473,0.15977465647575115,3,15.0,20
1500,0,-0.03613803163170812,0.15761616663355973,6,30.0,20
1500,1,0.09271680917590859,0.20601221142390616,2,10.0,20
1500,2,-0.009668839722871752,0.19261852472225946,6,30.0,20
1500,3,-0.20577202797867358,0.20073813614881622,3,15.0,20
1500,0,0.010405072942376161,0.142552182499007,5,25.0,20
1500,1,0.08174673058092596,0.18892553521283784,3,15.0,20
1500,2,-0.077815805375576,0.23974246482149236,3,15.0,20
1500,3,-0.07341389227658508,0.17651709920471004,6,30.0,20
1500,0,-0.0024398215115070095,0.1345261853435089,7,35.0,20
1500,1,0.01376591771841052,0.22421998564746143,3,15.0,20
1500,2,-0.07596399933099744,0.18234034429142595,3,15.0,20
1500,3,-0.1611919187940657,0.22827885946222617,2,10.0,20
1500,0,-0.014420352131128286,0.12575759156599248,10,50.0,20
1500,1,0.05849331431090834,0.23839304276994977,3,15.0,20
1500,2,-0.04947808273136613,0.18886785516316698,5,25.0,20
1500,3,-0.24000873640179635,0.22808985803070042,4,20.0,20
1560,0,-0.009275186434388136,0.19404596231797092,4,20.0,20
1560,1,0.09451791048049929,0.2132925814039117,3,15.0,20
1560,2,-0.01838937252759931,0.16537325038295014,4,20.0,20
1560,3,-0.13406963553279636,0.15885087864598837,4,20.0,20
1560,0,-0.08461195575073359,0.1920085169361519,5,25.0,20
1560,1,0.0175045467913151,0.2561316556991598,1,5.0,20
1560,2,-0.025258846022188634,0.17306786000144603,5,25.0,20
1560,3,-0.1110559284687042,0.18918485481895916,2,10.0,20
1560,0,-0.10482177436351774,0.18642872738104582,1,5.0,20
1560,1,0.012281391769647626,0.19558802265615935,6,30.0,20
1560,2,-0.003553815931081747,0.16073707974058915,7,35.0,20
1560,3,-0.10452320501208304,0.15407632393090964,3,15.0,20
1560,0,-0.04893945679068563,0.2363251359063423,2,10.0,20
1560,1,0.07852740138769151,0.2554717506638729,6,30.0,20
1560,2,0.02727315537631514,0.24408338377130023,3,15.0,20
1560,3,-0.13024251852184532,0.16694285242016205,5,25.0,20
1620,0,-0.025907598435878726,0.16902458191173594,6,30.0,20
1620,1,0.04545629359781744,0.22604537214468792,3,15.0,20
1620,2,-0.037448357511311745,0.14510255487769116,5,25.0,20
1620,3,-0.07014303840696809,0.16395066183260984,3,15.0,20
1620,0,0.010671500861644773,0.19299382148024938,2,10.0,20
1620,1,0.04843819513916972,0.20636957624980615,3,15.0,20
1620,2,-0.028004683926701517,0.15540013117765966,5,25.0,20
1620,3,-0.050585319846868496,0.09883225428354447,9,45.0,20
1620,0,0.026108905021101265,0.18098950144116555,7,35.0,20
1620,1,0.010821270942688014,0.15827362505673315,4,20.0,20
1620,2,-0.02873365767300126,0.13305759054920321,6,30.0,20
1620,3,-0.03920856453478334,0.1383058125441549,6,30.0,20
1620,0,-0.026391959935426684,0.14385971693617913,5,25.0,20
1620,1,0.036025059223175074,0.15535076848649856,6,30.0,20
1620,2,-0.056173200439661716,0.1496678833264005,7,35.0,20
1620,3,-0.054610949382185914,0.16998548073656097,3,15.0,20
